t,x,y,z,dx,dy,dz
26.41,-5.65687438888661,-5.656843827510221,12.000072485555199,0.00030534797157422133,0.0003791763656835201,-0.00013815806498840288
26.42,-5.656871298483142,-5.656840078540717,12.000070928713336,0.00031193049414568463,0.0003697212655140447,-0.00017266860670162032
26.43,-5.656868150276727,-5.65683643308491,12.000069032183065,0.000316901223662569,0.0003585072665401867,-0.00020601596268932099
26.44,-5.656864960458669,-5.656832908395386,12.000066808394083,0.00032024954510490033,0.0003456057021899994,-0.0002380441676663736
26.45,-5.656861745285825,-5.6568295209708666,12.000064271299712,0.000321973011718768,0.00033109567771916204,-0.0002686051929323696
26.46,-5.656858520998434,-5.656826286481832,12.000061436290224,0.00032207731885947055,0.00031506356998889373,-0.00029755977228873576
26.47,-5.656855303739448,-5.656823219699467,12.000058320104266,0.00032057616343728057,0.000297602650656259,-0.00032477769869032613
26.48,-5.656852109475166,-5.656820334428819,12.00005494073625,0.0003174911159309346,0.00027881245396876864,-0.00035013861285904113
26.490000000000002,-5.656848953917129,-5.656817643450387,12.000051317332009,0.0003128514569628038,0.00025879822653784856,-0.0003735325518228194
26.5,-5.656845852446026,-5.656815158464288,12.000047470085214,0.00030669395978399905,0.00023767047445666378,-0.00039486017584522415
26.51,-5.656842820037934,-5.656812890040898,12.000043420128492,0.0002990626188914547,0.00021554420794878126,-0.00041403339450241106
26.52,-5.6568398711936485,-5.656810847580129,12.000039189417324,0.00029000839485426866,0.00019253840566335612,-0.0004309756432618883
26.53,-5.656837019870037,-5.656809039272785,12.000034800615627,0.0002795889059381551,0.0001687754538792774,-0.00044562206067411125
26.54,-5.65683427941553,-5.656807472071051,12.00003027697611,0.0002678680268264344,0.0001443803313350145,-0.0004579198753518199
26.55,-5.6568316625095,-5.656806151666158,12.00002564221812,0.00025491558548473847,0.00011948013054485784,-0.00046782845046777766
26.560000000000002,-5.65682918110382,-5.65680508246844,12.000020920407101,0.00024080694318584506,9.420338105137205e-05,-0.00047531937186207074
26.57,-5.656826846370636,-5.656804267598537,12.000016135830682,0.0002256225012153834,6.867923874054327e-05,-0.0004803765796701498
26.580000000000002,-5.656824668653796,-5.656803708883666,12.000011312875507,0.00020944737708639138,4.3037069330509325e-05,-0.0004829962470864757
26.59,-5.656822657423095,-5.656803406857151,12.00000647590574,0.00019237086696932693,1.7405682539717304e-05,-0.00048318671366232024
26.6,-5.656820821236456,-5.656803360770015,12.000001649141234,0.00017448591020929882,-8.087406611068104e-06,-0.0004809683744610993
26.61,-5.6568191677048905,-5.656803568605283,11.999996856538251,0.00015588874555660936,-3.3316353764689666e-05,-0.0004763734337664971
26.62,-5.656817703461545,-5.65680402709709,11.999992121672559,0.00013667827372110253,-5.815778991724585e-05,-0.0004694456407605685
26.63,-5.656816434139416,-5.656804731761081,11.999987467625436,0.00011695554138491104,-8.24914257346876e-05,-0.0004602399903852472
26.64,-5.6568153643507175,-5.656805676925605,11.999982916872751,9.682335040395174e-05,-0.00010620043284781389,-0.0004488223608767328
26.650000000000002,-5.656814497672408,-5.656806855769738,11.999978491178219,7.638556609457225e-05,-0.0001291722106611104,-0.00043526903619195423
26.66,-5.656813836639396,-5.656808260369818,11.999974211492027,5.574666950280971e-05,-0.0001512988208052235,-0.00041966628527845273
26.67,-5.656813382739018,-5.656809881746154,11.999970097852513,3.501129279825932e-05,-0.00017247739960701836,-0.0004021098591877603
26.68,-5.65681313641354,-5.65681170991781,11.999966169294844,1.4283533911196855e-05,-0.0001926108146754757,-0.00038270433257991954
26.69,-5.65681309706834,-5.656813733962448,11.999962443765861,-6.333404733993575e-06,-0.0002116079391267789,-0.0003615626277486683
26.7,-5.656813263081634,-5.656815942076593,11.999958938042289,-2.6737747615968033e-05,-0.00022938406969430503,-0.00033880534262564765
26.71,-5.656813631823292,-5.656818321643842,11.999955667659009,-4.682977370329411e-05,-0.0002458614278388893,-0.0003145599693610279
26.72,-5.656814199677108,-5.656820859305149,11.999952646842901,-6.651210093799875e-05,-0.0002609693068755803,-0.00028896039623305114
26.73,-5.656814962065311,-5.656823541029979,11.999949888451084,-8.569024445570506e-05,-0.00027464443896896285,-0.000262146071872138
26.740000000000002,-5.6568159134819975,-5.656826352193929,11.999947403921464,-0.00010427316032846079,-0.0002868313302872849,-0.00023426115101088385
