t,x,y,z,dx,dy,dz
26.900000000000002,-2.6896132355061964,-2.804560981898635,20.134049623433675,-1.1208633041186244,-12.979147019568792,-32.71878499793832
26.91,-2.706629440511829,-2.9384382909670483,19.812038530499468,-2.26729886655066,-13.817855815199254,-31.663925260049375
26.92,-2.7349592128372096,-3.08091809820262,19.500771118232688,-3.3871598181256513,-14.70304454780702,-30.56758088213911
26.93,-2.774372636874342,-3.2324991819231887,19.200686912856685,-4.487575019966017,-15.641093342384949,-29.424414173380953
26.94,-2.82471071323653,-3.393739965050319,18.91228283476507,-5.575564738330652,-16.637574040929493,-28.228253546453175
26.95,-2.8858839316409552,-3.5652506627417786,18.636121841927622,-6.6579770104758795,-17.697280482147136,-26.972026777917613
26.96,-2.9578702534460475,-3.7476855746932616,18.372842299206717,-7.741431220144279,-18.824225362199787,-25.647683812550248
26.97,-3.040712556043841,-3.9417351699857743,18.123168165676617,-8.832264914251796,-20.02159991425536,-24.246111720906782
26.98,-3.1345155517310834,-4.148117572978369,17.88792006478858,-9.936479892428363,-21.29169222021261,-22.75704481277412
26.990000000000002,-3.239442153892408,-4.3675690143900265,17.668027269421135,-11.059683555847544,-22.6357594251394,-21.168973649748857
27.0,-3.3557092228480343,-4.600832761481157,17.464540591793604,-12.207021406435702,-24.053848521761267,-19.469057841311788
27.01,-3.483582582021122,-4.848645984825252,17.2786461125949,-13.383096444966602,-25.544559786750074,-17.643049110875175
27.02,-3.6233711517473663,-5.111723957216158,17.1116796095761,-14.591871037792691,-27.104746489514753,-15.675233256964738
27.03,-3.775420002776976,-5.390740914615547,16.965141447455604,-15.83654662789522,-28.729144302397724,-13.548402393428738
27.04,-3.9401020843052708,-5.686306843264113,16.840711561707526,-17.11941649309663,-30.409924119269327,-11.24387230667132
27.05,-4.1178083326389086,-5.9989393970009335,16.740264001322178,-18.441686655533385,-32.136163007034924,-8.741563983695322
27.060000000000002,-4.3089358174159385,-6.329030103404811,16.66588028203362,-19.80326010152007,-33.89323013070964,-6.020173364408876
27.07,-4.51387353466931,-6.676803999615126,16.619860534034,-21.202479788188366,-35.66208816816352,-3.057459098719484
27.080000000000002,-4.732985413179706,-7.042271866768082,16.60473110005923,-22.635826639255807,-37.41851653278645,0.16931564086526407
27.09,-4.966590067454426,-7.425174330270855,16.623246846851305,-24.097570061941685,-39.13227134690214,3.682744807695748
